CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book
779707308,Existing Customer,35,F,1,Graduate,Married,Less than $40K,Blue,18
711688158,Existing Customer,47,M,5,Graduate,Single,$120K +,Blue,27
711848658,Existing Customer,35,M,3,College,Married,$60K - $80K,Blue,17
715855083,Existing Customer,48,M,4,High School,Married,$80K - $120K,Blue,36
778971408,Existing Customer,36,M,4,Doctorate,Married,$60K - $80K,Blue,17
711648708,Existing Customer,44,M,3,Graduate,Married,$80K - $120K,Blue,36
713149683,Existing Customer,44,F,3,College,Single,Less than $40K,Blue,24
771903033,Existing Customer,36,F,1,Graduate,Married,Less than $40K,Blue,25
737925558,Existing Customer,64,M,0,Doctorate,Married,$40K - $60K,Blue,56
803347908,Existing Customer,34,F,1,Graduate,Single,Less than $40K,Gold,28
817285758,Existing Customer,49,M,4,Graduate,Single,$80K - $120K,Blue,33
711480108,Existing Customer,37,M,4,High School,Married,$60K - $80K,Blue,24
709662708,Existing Customer,65,M,1,High School,Married,$40K - $60K,Blue,53
709224858,Existing Customer,53,M,2,Post-Graduate,Married,$80K - $120K,Blue,36
821771508,Existing Customer,32,M,0,High School,Married,$40K - $60K,Blue,28
712216533,Existing Customer,44,M,5,Unknown,Single,$80K - $120K,Blue,34
710522433,Existing Customer,65,M,0,Graduate,Married,Less than $40K,Blue,46
779046408,Existing Customer,60,M,0,Graduate,Married,$40K - $60K,Blue,41
708595158,Existing Customer,27,F,0,Graduate,Single,Less than $40K,Blue,36
757266933,Existing Customer,52,M,2,Post-Graduate,Married,$60K - $80K,Blue,45
816776283,Existing Customer,42,M,4,High School,Unknown,$80K - $120K,Gold,37
719904333,Existing Customer,29,M,0,Graduate,Married,$40K - $60K,Blue,36
718264233,Existing Customer,29,M,0,High School,Married,$40K - $60K,Blue,13
784798683,Existing Customer,38,M,2,High School,Married,$40K - $60K,Blue,32
710899833,Attrited Customer,36,M,2,Graduate,Married,$40K - $60K,Blue,18
780025908,Existing Customer,40,F,2,Post-Graduate,Married,Less than $40K,Silver,30
713610033,Existing Customer,47,M,3,Post-Graduate,Single,$60K - $80K,Blue,36
709364433,Existing Customer,36,F,3,High School,Married,Unknown,Blue,30
713086908,Existing Customer,26,M,0,High School,Single,$40K - $60K,Blue,36
709793133,Existing Customer,43,F,2,Unknown,Single,$40K - $60K,Blue,36
710032608,Existing Customer,52,F,1,Graduate,Single,Less than $40K,Blue,32
779351208,Existing Customer,49,M,2,Unknown,Single,$60K - $80K,Blue,34
719776608,Existing Customer,50,M,2,Graduate,Married,$80K - $120K,Blue,37
709220583,Existing Customer,34,M,3,Graduate,Divorced,$80K - $120K,Blue,21
719555733,Existing Customer,53,F,2,Uneducated,Married,Unknown,Blue,36
740852733,Existing Customer,49,M,3,High School,Married,$80K - $120K,Blue,42
709528308,Existing Customer,53,M,4,High School,Married,$80K - $120K,Blue,46
715127208,Existing Customer,48,M,3,Doctorate,Divorced,$120K +,Blue,36
817144458,Existing Customer,32,F,2,Graduate,Single,Less than $40K,Blue,17
710628783,Existing Customer,38,M,4,High School,Single,$80K - $120K,Gold,36
772145658,Existing Customer,43,M,4,Uneducated,Single,$80K - $120K,Blue,32
739594758,Attrited Customer,51,F,2,Graduate,Single,Less than $40K,Blue,44
789198708,Existing Customer,58,M,3,Graduate,Married,$120K +,Blue,47
720953658,Existing Customer,59,F,0,Graduate,Married,Less than $40K,Blue,36
771330558,Existing Customer,51,M,4,High School,Married,$60K - $80K,Blue,38
714078558,Attrited Customer,62,F,1,High School,Married,$40K - $60K,Blue,53
712207683,Existing Customer,38,M,0,Unknown,Divorced,Less than $40K,Blue,36
788826408,Existing Customer,33,M,1,Uneducated,Married,$120K +,Blue,16
790128033,Existing Customer,54,M,3,High School,Single,$80K - $120K,Blue,47
718082208,Existing Customer,37,F,1,Graduate,Married,$40K - $60K,Blue,30
712037358,Existing Customer,30,M,0,Unknown,Married,$60K - $80K,Blue,23
711711483,Existing Customer,61,M,0,High School,Married,$80K - $120K,Blue,50
718861458,Existing Customer,49,M,5,Unknown,Single,$60K - $80K,Blue,36
709426608,Existing Customer,56,M,1,Doctorate,Married,$60K - $80K,Blue,46
811457058,Existing Customer,51,F,3,Post-Graduate,Married,Less than $40K,Blue,46
773073558,Existing Customer,44,F,3,Graduate,Divorced,Less than $40K,Blue,36
715937133,Existing Customer,64,F,1,Uneducated,Married,$40K - $60K,Blue,52
713480583,Existing Customer,46,F,3,High School,Married,Unknown,Blue,36
716383683,Existing Customer,39,F,2,Post-Graduate,Unknown,Less than $40K,Blue,36
713693958,Existing Customer,38,F,1,Uneducated,Single,Less than $40K,Blue,27
715443708,Existing Customer,53,M,1,Uneducated,Married,$120K +,Blue,45
770769483,Existing Customer,35,M,2,Post-Graduate,Married,$40K - $60K,Blue,21
789326808,Existing Customer,26,M,0,College,Single,$60K - $80K,Blue,15
712105533,Existing Customer,32,M,2,High School,Single,$40K - $60K,Blue,20
720674133,Existing Customer,36,M,1,Uneducated,Married,$40K - $60K,Blue,16
779216358,Attrited Customer,48,M,2,College,Married,$80K - $120K,Blue,38
717322833,Existing Customer,55,M,2,Unknown,Single,$80K - $120K,Blue,36
710279508,Existing Customer,52,M,2,Graduate,Married,$80K - $120K,Blue,42
712168833,Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,36
780581508,Existing Customer,58,F,1,Doctorate,Single,$40K - $60K,Silver,47
711957708,Existing Customer,38,F,2,Graduate,Married,Less than $40K,Blue,36
778782858,Existing Customer,60,M,1,Graduate,Single,Less than $40K,Blue,48
712924383,Attrited Customer,55,M,3,Unknown,Single,$60K - $80K,Blue,36
709366458,Existing Customer,43,F,3,College,Married,Less than $40K,Blue,36
796990908,Existing Customer,35,M,3,Post-Graduate,Single,$80K - $120K,Silver,29
715702758,Existing Customer,38,F,4,Graduate,Married,Less than $40K,Blue,36
788974608,Existing Customer,48,M,3,Graduate,Unknown,$60K - $80K,Blue,35
714790008,Existing Customer,38,F,1,Unknown,Single,Less than $40K,Blue,36
787438983,Existing Customer,43,M,3,College,Single,$40K - $60K,Blue,23
713834358,Existing Customer,36,F,2,Post-Graduate,Married,Less than $40K,Blue,25
710084883,Existing Customer,34,M,2,College,Married,$80K - $120K,Blue,22
710736558,Existing Customer,39,F,2,Unknown,Married,Unknown,Blue,36
788915283,Existing Customer,43,F,2,College,Single,Less than $40K,Blue,29
714916758,Existing Customer,48,F,2,Uneducated,Married,$40K - $60K,Blue,36
789611283,Existing Customer,44,M,4,Graduate,Married,$40K - $60K,Blue,38
773288958,Existing Customer,38,M,1,Graduate,Married,$60K - $80K,Blue,31
811721133,Existing Customer,62,M,1,High School,Married,$40K - $60K,Blue,56
813961233,Existing Customer,30,M,0,Unknown,Single,$80K - $120K,Blue,25
783020958,Existing Customer,39,M,3,Unknown,Married,$80K - $120K,Blue,33
715764483,Existing Customer,53,F,3,High School,Unknown,Less than $40K,Blue,37
798110358,Existing Customer,64,F,1,High School,Married,$40K - $60K,Blue,56
715745508,Existing Customer,51,F,4,Graduate,Single,Unknown,Blue,34
714350658,Existing Customer,32,M,1,Graduate,Single,Unknown,Blue,26
826478958,Existing Customer,52,M,1,College,Married,$80K - $120K,Blue,48
719127558,Existing Customer,43,M,2,High School,Divorced,$80K - $120K,Blue,31
712454958,Existing Customer,40,M,5,Graduate,Single,$60K - $80K,Blue,27
718561458,Existing Customer,54,M,1,High School,Married,$60K - $80K,Blue,36
822984108,Existing Customer,34,F,4,High School,Single,Less than $40K,Blue,30
719469333,Existing Customer,33,F,1,High School,Single,Less than $40K,Blue,25
720871383,Existing Customer,36,M,2,Graduate,Married,$80K - $120K,Blue,28
788827308,Existing Customer,65,M,1,Graduate,Married,Less than $40K,Blue,50
710180958,Existing Customer,43,M,3,High School,Single,$40K - $60K,Blue,33
778346283,Existing Customer,53,M,0,Graduate,Married,$120K +,Blue,33
787547208,Existing Customer,48,F,3,College,Single,Less than $40K,Blue,38
714983283,Attrited Customer,39,F,3,High School,Single,Less than $40K,Blue,36
789344358,Existing Customer,57,F,1,Unknown,Married,Less than $40K,Blue,47
710406633,Attrited Customer,51,F,3,Uneducated,Married,Unknown,Blue,36
767653233,Existing Customer,48,M,3,Graduate,Married,$60K - $80K,Blue,42
719461008,Existing Customer,51,M,2,High School,Married,$60K - $80K,Blue,38
789731433,Existing Customer,26,F,0,Unknown,Single,Less than $40K,Blue,13
775198608,Existing Customer,38,F,2,Graduate,Married,Less than $40K,Blue,32
717567333,Existing Customer,35,M,3,Graduate,Married,$60K - $80K,Blue,26
772794108,Existing Customer,46,F,3,Doctorate,Single,Less than $40K,Blue,36
712072908,Existing Customer,48,M,4,College,Single,$80K - $120K,Blue,36
709328733,Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,37
788107683,Existing Customer,35,M,4,High School,Married,$40K - $60K,Blue,27
713757633,Existing Customer,65,F,0,Unknown,Married,$40K - $60K,Blue,56
713279808,Existing Customer,53,M,2,Unknown,Married,$60K - $80K,Blue,36
712440483,Existing Customer,54,F,2,Uneducated,Married,Less than $40K,Blue,44
715078383,Existing Customer,64,F,0,Graduate,Married,Unknown,Blue,36
709214358,Existing Customer,39,F,3,Graduate,Divorced,Unknown,Blue,30
778399008,Existing Customer,50,M,0,High School,Married,$80K - $120K,Blue,30
811534983,Existing Customer,54,F,3,Graduate,Married,Less than $40K,Blue,49
719728383,Existing Customer,38,F,4,Graduate,Married,Unknown,Blue,28
718726833,Existing Customer,39,M,1,High School,Married,$80K - $120K,Blue,28
780605508,Existing Customer,53,M,1,Unknown,Married,$40K - $60K,Blue,41
719450508,Existing Customer,53,M,2,High School,Married,$120K +,Blue,41
711213108,Existing Customer,32,M,1,College,Divorced,$80K - $120K,Blue,36
708488208,Existing Customer,57,F,3,Uneducated,Married,Less than $40K,Blue,47
717206508,Existing Customer,65,F,0,High School,Married,Less than $40K,Blue,36
821836008,Existing Customer,57,M,2,Uneducated,Single,$80K - $120K,Blue,53
807244983,Existing Customer,65,F,0,College,Married,Less than $40K,Blue,56
821872758,Existing Customer,65,M,0,High School,Single,Less than $40K,Silver,56
809959683,Existing Customer,55,M,2,College,Married,$80K - $120K,Blue,50
715079208,Existing Customer,54,M,1,College,Married,$80K - $120K,Blue,42
767049258,Existing Customer,44,M,4,High School,Single,$120K +,Blue,37
709579383,Existing Customer,58,M,1,Uneducated,Married,$80K - $120K,Blue,50
781923483,Existing Customer,53,F,1,College,Married,$40K - $60K,Blue,47
718654533,Existing Customer,33,F,1,High School,Single,Less than $40K,Silver,24
716169258,Existing Customer,47,F,5,Graduate,Married,Less than $40K,Blue,39
713908683,Existing Customer,51,M,1,Unknown,Single,$80K - $120K,Blue,41
708212658,Existing Customer,38,F,3,Graduate,Married,Less than $40K,Blue,18
756013833,Existing Customer,57,M,3,Doctorate,Married,$80K - $120K,Blue,50
719358333,Existing Customer,36,M,4,Uneducated,Married,$40K - $60K,Blue,28
713735508,Existing Customer,35,M,3,Uneducated,Married,$80K - $120K,Blue,25
805259733,Existing Customer,55,F,2,Unknown,Married,Unknown,Blue,50
738749733,Existing Customer,57,F,4,Doctorate,Married,Unknown,Blue,47
814833408,Existing Customer,56,M,2,Doctorate,Married,$60K - $80K,Blue,51
719182308,Existing Customer,38,F,2,High School,Single,Less than $40K,Blue,27
818497758,Existing Customer,54,F,3,Graduate,Married,Less than $40K,Blue,49
719518308,Existing Customer,48,M,2,Unknown,Unknown,$80K - $120K,Blue,35
709991883,Attrited Customer,53,M,1,Graduate,Married,$80K - $120K,Blue,42
770901258,Existing Customer,30,F,1,Graduate,Married,Less than $40K,Blue,17
711499158,Existing Customer,47,M,2,Uneducated,Married,$80K - $120K,Silver,38
720445533,Existing Customer,60,F,1,College,Married,Less than $40K,Blue,53
809951133,Attrited Customer,54,M,3,College,Single,$120K +,Blue,49
714657108,Existing Customer,37,F,2,Uneducated,Married,Less than $40K,Blue,28
789048858,Existing Customer,32,F,1,Post-Graduate,Married,Less than $40K,Blue,20
771816408,Existing Customer,44,F,4,Uneducated,Married,Less than $40K,Blue,33
798158808,Existing Customer,53,F,1,College,Single,$40K - $60K,Blue,47
787685658,Existing Customer,43,M,2,High School,Divorced,$80K - $120K,Blue,33
720141408,Attrited Customer,49,F,2,Graduate,Single,Less than $40K,Blue,31
788699808,Existing Customer,38,F,4,Unknown,Single,Unknown,Blue,14
708216108,Existing Customer,56,F,1,College,Married,$40K - $60K,Blue,44
715074258,Existing Customer,26,F,0,Graduate,Single,$40K - $60K,Blue,36
771653583,Existing Customer,58,M,1,High School,Married,$60K - $80K,Blue,46
717374358,Existing Customer,33,M,1,Unknown,Married,$60K - $80K,Blue,22
720836808,Existing Customer,35,M,3,High School,Single,$80K - $120K,Blue,28
818701383,Existing Customer,37,M,3,High School,Married,$60K - $80K,Blue,32
717277833,Existing Customer,27,F,1,Graduate,Single,Unknown,Blue,13
778137108,Existing Customer,43,M,4,High School,Single,$80K - $120K,Blue,37
720973833,Existing Customer,49,M,2,Graduate,Divorced,$60K - $80K,Blue,36
768490458,Attrited Customer,49,M,2,Uneducated,Married,$80K - $120K,Blue,43
751487358,Existing Customer,39,F,3,Graduate,Married,Less than $40K,Blue,32
712742808,Existing Customer,41,F,3,Uneducated,Married,Less than $40K,Blue,29
712820208,Existing Customer,32,F,0,High School,Divorced,Less than $40K,Blue,36
794649858,Existing Customer,58,F,1,Uneducated,Married,Less than $40K,Blue,39
755262933,Existing Customer,56,M,2,Post-Graduate,Married,$60K - $80K,Blue,49
709541433,Existing Customer,37,M,2,Graduate,Married,Less than $40K,Blue,36
820622433,Existing Customer,39,M,1,High School,Married,$120K +,Blue,34
712586583,Existing Customer,26,F,0,Graduate,Single,$40K - $60K,Blue,13
709816158,Existing Customer,31,F,1,Unknown,Single,Unknown,Silver,36
712196508,Attrited Customer,46,F,3,High School,Single,Unknown,Blue,34
767269908,Existing Customer,36,M,2,College,Married,$120K +,Blue,29
710927733,Existing Customer,39,M,1,Unknown,Married,$80K - $120K,Blue,36
711310908,Existing Customer,53,F,4,College,Married,Less than $40K,Blue,36
788862333,Existing Customer,38,F,3,Uneducated,Married,Less than $40K,Blue,23
713194608,Existing Customer,37,M,2,Graduate,Married,Less than $40K,Blue,36
793550958,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,41
712607583,Existing Customer,56,M,1,College,Divorced,$80K - $120K,Blue,36
713921058,Existing Customer,55,F,3,High School,Married,Less than $40K,Blue,48
709183683,Existing Customer,31,F,0,Uneducated,Single,Less than $40K,Blue,36
713407458,Existing Customer,62,F,0,Graduate,Single,Unknown,Blue,36
715241583,Existing Customer,34,M,3,High School,Married,$120K +,Blue,25
710475408,Existing Customer,33,M,3,High School,Married,$60K - $80K,Blue,25
708971583,Existing Customer,38,F,2,Uneducated,Single,Less than $40K,Blue,29
714547458,Existing Customer,65,M,0,Graduate,Married,$40K - $60K,Blue,56
827631483,Existing Customer,57,M,1,High School,Married,$80K - $120K,Blue,53
711159108,Attrited Customer,58,F,0,High School,Married,Less than $40K,Blue,36
789262683,Existing Customer,60,M,1,Unknown,Divorced,$40K - $60K,Blue,49
712940508,Existing Customer,39,M,3,Unknown,Single,$40K - $60K,Blue,24
789733008,Existing Customer,39,F,2,High School,Married,Unknown,Blue,27
714703158,Existing Customer,39,F,2,High School,Married,Less than $40K,Blue,36
710255208,Existing Customer,60,M,0,Uneducated,Married,Less than $40K,Blue,49
779236083,Existing Customer,37,F,3,High School,Married,Less than $40K,Blue,19
713438358,Existing Customer,41,F,4,Graduate,Married,Unknown,Blue,30
715973583,Existing Customer,56,M,3,Uneducated,Married,$120K +,Blue,36
794113758,Existing Customer,60,M,0,High School,Married,$60K - $80K,Blue,54
709452633,Existing Customer,56,F,4,High School,Single,Less than $40K,Blue,36
788210583,Existing Customer,62,M,0,College,Married,$40K - $60K,Blue,54
717784983,Existing Customer,41,F,2,Uneducated,Married,Less than $40K,Blue,33
786557358,Existing Customer,44,F,1,Unknown,Married,Less than $40K,Blue,38
768460908,Existing Customer,59,M,1,Graduate,Single,$40K - $60K,Blue,53
718899708,Existing Customer,55,F,1,College,Married,Unknown,Blue,36
714697533,Existing Customer,26,M,1,High School,Single,$60K - $80K,Blue,15
713206683,Attrited Customer,40,M,4,Graduate,Single,$80K - $120K,Silver,22
708679383,Existing Customer,44,F,2,Unknown,Unknown,Less than $40K,Blue,32
713067033,Existing Customer,37,M,2,Uneducated,Single,Unknown,Blue,28
789314133,Existing Customer,37,M,1,High School,Married,$60K - $80K,Blue,27
713956308,Existing Customer,65,F,0,Graduate,Married,Less than $40K,Blue,49
711595833,Existing Customer,46,M,3,College,Married,$60K - $80K,Blue,36
779521533,Existing Customer,53,M,2,High School,Married,$120K +,Blue,36
715225458,Existing Customer,56,F,1,Uneducated,Married,Less than $40K,Blue,36
716487408,Existing Customer,48,M,3,Graduate,Married,$40K - $60K,Blue,30
719338383,Existing Customer,34,M,2,High School,Married,$120K +,Blue,21
710523333,Existing Customer,65,M,0,Graduate,Married,Less than $40K,Blue,56
787489083,Existing Customer,55,M,4,Post-Graduate,Married,$80K - $120K,Blue,43
720747633,Existing Customer,32,M,1,Unknown,Married,$40K - $60K,Blue,36
779480658,Existing Customer,58,F,4,Graduate,Married,Unknown,Blue,42
711498258,Existing Customer,54,M,3,High School,Married,$120K +,Blue,42
709316433,Existing Customer,52,M,2,High School,Single,$60K - $80K,Silver,33
778734108,Existing Customer,36,M,3,Uneducated,Married,$60K - $80K,Blue,16
778388358,Attrited Customer,56,M,3,Graduate,Single,$60K - $80K,Blue,36
716773533,Existing Customer,33,M,3,Graduate,Married,$60K - $80K,Blue,36
822130683,Existing Customer,61,M,0,Graduate,Married,$80K - $120K,Blue,56
717268458,Existing Customer,61,M,0,Graduate,Married,$60K - $80K,Blue,49
827888433,Existing Customer,43,M,4,Uneducated,Single,$40K - $60K,Blue,39
716522583,Existing Customer,48,F,3,College,Divorced,Less than $40K,Blue,36
789415983,Existing Customer,36,M,3,Graduate,Married,$60K - $80K,Blue,27
719819958,Existing Customer,34,M,2,Uneducated,Married,$40K - $60K,Blue,26
769579608,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,46
772353408,Existing Customer,43,F,5,Unknown,Single,$40K - $60K,Blue,33
