CLIENTNUM,Attrited Customer,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
779445108,Attrited Customer,26,M,0,Graduate,Single,$40K - $60K,Blue,13,6,1,2,3290,1616,1674,0.466,2781,54,0.35,0.491,4.73E-05,0.99995
718193958,Attrited Customer,60,M,0,Uneducated,Single,Less than $40K,Blue,53,5,3,2,2402,1728,674,0.652,1650,53,0.606,0.719,0.00015871,0.99984
710955633,Attrited Customer,54,F,3,Doctorate,Single,Less than $40K,Blue,42,6,1,0,9256,1999,7257,0.812,1446,37,0.762,0.216,3.05E-05,0.99997
716149383,Attrited Customer,62,M,0,Graduate,Married,$60K - $80K,Blue,36,6,3,3,3674,895,2779,0.658,1703,48,0.371,0.244,0.0002596,0.99974
752604633,Attrited Customer,57,M,2,College,Married,$40K - $60K,Blue,50,2,5,3,6462,0,6462,0.856,761,17,0.214,0,0.99697,0.00303398
713889933,Attrited Customer,59,M,0,Graduate,Single,$40K - $60K,Blue,48,4,2,2,1638,0,1638,0.533,1536,44,0.63,0,9.77E-05,0.9999
709446783,Attrited Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,38,3,3,2,4335,2480,1855,0.543,1373,36,1.118,0.572,0.00018864,0.99981
789115833,Attrited Customer,44,M,4,High School,Single,$60K - $80K,Blue,32,5,3,2,3233,1034,2199,0.759,1256,29,0.706,0.32,0.00018339,0.99982
711242058,Attrited Customer,48,M,4,Unknown,Single,$80K - $120K,Blue,36,1,3,1,11862,2517,9345,0.766,643,16,0.231,0.212,0.99207,0.00793
787623858,Attrited Customer,43,M,2,Uneducated,Divorced,$120K +,Silver,24,4,2,0,34516,1938,32578,0.426,1215,45,0.406,0.056,3.90E-05,0.99996
709040508,Attrited Customer,57,M,4,Uneducated,Married,$120K +,Blue,38,6,6,2,19802,1961,17841,1.125,2244,58,0.706,0.099,0.00015311,0.99985
708864708,Attrited Customer,46,M,3,College,Unknown,$80K - $120K,Blue,36,4,2,2,24869,1729,23140,0.408,1409,36,0.5,0.07,0.00011483,0.99989
717758583,Attrited Customer,40,M,3,High School,Unknown,$60K - $80K,Blue,36,4,2,1,3624,1975,1649,0.708,1469,23,1.091,0.545,6.92E-05,0.99993
715416633,Attrited Customer,54,M,1,Unknown,Married,$80K - $120K,Blue,36,4,1,2,6175,960,5215,0.709,1847,59,0.405,0.155,5.68E-05,0.99994
717956283,Attrited Customer,57,F,1,Graduate,Single,$40K - $60K,Blue,48,5,1,0,10953,1945,9008,0.886,1277,29,0.526,0.178,1.91E-05,0.99998
721379433,Attrited Customer,44,M,4,Graduate,Married,$60K - $80K,Blue,28,6,2,3,11338,0,11338,0.695,1227,24,0.5,0,0.00020077,0.9998
712027683,Attrited Customer,47,F,2,Doctorate,Married,Less than $40K,Blue,35,3,2,2,5544,1184,4360,0.85,1336,38,0.652,0.214,0.00016471,0.99984
716027208,Attrited Customer,47,M,4,Doctorate,Married,$60K - $80K,Blue,36,4,1,1,19665,706,18959,1.317,1110,58,0.349,0.036,5.04E-05,0.99995
720475233,Attrited Customer,50,F,2,High School,Married,Less than $40K,Blue,43,6,2,3,2927,1412,1515,0.763,1474,26,0.857,0.482,0.0001861,0.99981
712275108,Attrited Customer,53,F,3,College,Married,$40K - $60K,Blue,33,4,3,3,5146,1618,3528,1.073,1955,44,0.76,0.314,0.00030519,0.99969
718121658,Attrited Customer,56,M,1,College,Married,$60K - $80K,Blue,44,5,3,3,1704,0,1704,0.701,660,17,0.308,0,0.99639,0.00360825
711593808,Attrited Customer,55,M,1,High School,Married,$60K - $80K,Blue,46,2,2,3,1438.3,0,1438.3,1.037,888,18,1.25,0,0.99431,0.00569
716222808,Attrited Customer,53,F,4,High School,Married,Less than $40K,Blue,36,6,1,3,2974,1170,1804,1.297,1785,45,1.143,0.393,9.44E-05,0.99991
718731183,Attrited Customer,61,M,1,Unknown,Married,$40K - $60K,Blue,49,1,2,2,5472,788,4684,0.526,705,14,0.273,0.144,0.99156,0.00844
788779008,Attrited Customer,57,M,2,High School,Married,$60K - $80K,Blue,38,3,1,2,2736,1822,914,0.593,1211,25,0.923,0.666,5.35E-05,0.99995
710404533,Attrited Customer,50,M,2,Graduate,Married,$80K - $120K,Blue,37,6,2,1,1438.3,862,576.3,0.65,1391,40,0.212,0.599,6.86E-05,0.99993
711173058,Attrited Customer,56,F,2,Unknown,Married,Unknown,Blue,45,4,3,0,5406,1782,3624,0.976,1407,29,0.812,0.33,7.29E-05,0.99993
715383108,Attrited Customer,52,M,2,Graduate,Single,$120K +,Blue,44,5,1,1,34516,2174,32342,0.426,1616,50,0.515,0.063,3.32E-05,0.99997
711697158,Attrited Customer,60,M,0,Graduate,Married,Less than $40K,Blue,36,6,2,2,1976,1311,665,0.995,1498,43,0.536,0.663,9.77E-05,0.9999
709186983,Attrited Customer,49,M,4,Uneducated,Married,$80K - $120K,Blue,40,3,1,1,8714,2252,6462,0.831,1536,38,0.652,0.258,3.58E-05,0.99996
808964433,Attrited Customer,46,F,4,Doctorate,Divorced,Less than $40K,Blue,41,4,1,1,8693,1378,7315,0.799,1594,45,0.452,0.159,5.04E-05,0.99995
711948333,Attrited Customer,42,M,1,Uneducated,Married,$80K - $120K,Blue,36,6,1,2,9247,710,8537,0.735,1190,30,0.5,0.077,5.32E-05,0.99995
710541858,Attrited Customer,45,M,3,High School,Married,Less than $40K,Blue,33,6,5,0,7717,1430,6287,0.822,1248,37,0.85,0.185,7.48E-05,0.99993
713865333,Attrited Customer,45,F,4,Uneducated,Married,Less than $40K,Blue,38,3,4,3,4908,0,4908,0.993,827,21,0.75,0,0.99747,0.00252933
797707008,Attrited Customer,44,F,3,Doctorate,Married,Less than $40K,Blue,38,6,1,3,7222,0,7222,0.685,920,18,0.5,0,0.99286,0.00714
713490483,Attrited Customer,61,M,0,Uneducated,Single,$80K - $120K,Blue,48,6,2,2,21740,0,21740,0.676,1755,54,0.543,0,0.00010043,0.9999
720370533,Attrited Customer,55,M,3,Uneducated,Married,$60K - $80K,Blue,44,3,2,2,2323,0,2323,0.737,804,15,0.5,0,0.99183,0.00817
779743908,Attrited Customer,44,M,4,Unknown,Divorced,$60K - $80K,Blue,29,4,2,2,7788,0,7788,0.296,1196,30,0.429,0,0.00013121,0.99987
718675158,Attrited Customer,55,F,1,Unknown,Married,Less than $40K,Blue,36,4,1,3,1438.3,361,1077.3,0.963,850,22,0.692,0.251,0.98965,0.01035
710784333,Attrited Customer,57,M,2,Unknown,Married,$120K +,Blue,36,3,2,2,23700,1314,22386,1.487,1644,28,0.647,0.055,0.00012511,0.99987
816596583,Attrited Customer,45,M,2,Doctorate,Married,$80K - $120K,Blue,40,6,3,1,11710,693,11017,0.914,1749,50,0.429,0.059,0.00015697,0.99984
717517758,Attrited Customer,57,F,0,High School,Married,$40K - $60K,Blue,45,3,2,2,2278,845,1433,1.328,2307,45,0.8,0.371,9.50E-05,0.99991
712880283,Attrited Customer,31,M,0,Uneducated,Married,$40K - $60K,Blue,22,3,3,0,4048,1113,2935,0.717,1757,45,0.607,0.275,5.85E-05,0.99994
753226158,Attrited Customer,34,F,2,Graduate,Married,Less than $40K,Blue,24,6,2,2,3663,1853,1810,0.963,1826,35,1.059,0.506,0.00011382,0.99989
720605808,Attrited Customer,53,F,1,Graduate,Single,Less than $40K,Blue,36,2,2,3,1438.3,0,1438.3,0.672,799,17,0.214,0,0.99447,0.00553
758317233,Attrited Customer,35,F,1,College,Single,Unknown,Blue,28,4,5,2,3518,1575,1943,0.625,2121,60,0.579,0.448,0.00018334,0.99982
711028308,Attrited Customer,44,F,4,Graduate,Married,Less than $40K,Blue,36,4,1,0,1717,0,1717,0.619,1468,29,0.381,0,2.13E-05,0.99998
814852533,Attrited Customer,50,M,1,Graduate,Married,$80K - $120K,Blue,45,3,2,2,16813,1185,15628,0.552,1482,46,0.643,0.07,0.00010684,0.99989
711526533,Attrited Customer,33,M,3,Post-Graduate,Married,$80K - $120K,Blue,25,4,2,3,16434,2104,14330,0.955,1726,37,0.85,0.128,0.00023373,0.99977
804403908,Attrited Customer,50,M,3,Graduate,Single,$60K - $80K,Blue,45,4,2,3,21872,1118,20754,0.658,1806,31,0.409,0.051,0.00019864,0.9998
716999883,Attrited Customer,51,M,4,High School,Married,$80K - $120K,Blue,41,5,2,0,15897,1437,14460,0.584,1405,43,0.387,0.09,4.28E-05,0.99996
716452083,Attrited Customer,56,F,4,Unknown,Married,Less than $40K,Blue,46,5,3,2,4271,1150,3121,1.064,2052,50,0.724,0.269,0.00020735,0.99979
787599258,Attrited Customer,55,F,3,Graduate,Single,Less than $40K,Blue,29,6,1,2,7361,1309,6052,0.504,1175,34,0.7,0.178,5.72E-05,0.99994
714495258,Attrited Customer,26,M,0,College,Single,Less than $40K,Blue,36,4,1,3,1438.3,479,959.3,0.553,1786,37,0.37,0.333,7.73E-05,0.99992
717713283,Attrited Customer,42,F,3,Graduate,Married,Less than $40K,Blue,33,6,3,3,8628,1077,7551,0.872,1675,58,0.415,0.125,0.0003139,0.99969
789317883,Attrited Customer,54,M,2,College,Married,$80K - $120K,Blue,44,4,3,3,18750,1705,17045,0.807,1200,36,0.895,0.091,0.00029411,0.99971
714500883,Attrited Customer,44,F,3,Graduate,Married,Unknown,Blue,36,4,2,3,21242,819,20423,0.499,1283,37,0.542,0.039,0.00019864,0.9998
789467508,Attrited Customer,65,F,0,Graduate,Married,$40K - $60K,Blue,56,5,3,0,2961,1570,1391,0.908,1937,57,0.781,0.53,5.69E-05,0.99994
710317758,Attrited Customer,38,F,3,High School,Married,Unknown,Blue,29,4,2,2,11327,1528,9799,1.142,2033,38,0.727,0.135,0.00011482,0.99989
711231558,Attrited Customer,58,M,3,High School,Married,$60K - $80K,Blue,40,6,1,3,8308,2517,5791,1.455,1915,37,1.056,0.303,9.34E-05,0.99991
716829483,Attrited Customer,39,F,3,Post-Graduate,Married,$40K - $60K,Blue,28,4,2,2,3249,2217,1032,1.06,1988,36,0.895,0.682,0.00013897,0.99986
779713608,Attrited Customer,52,M,2,High School,Married,$120K +,Blue,36,5,1,2,2981,1358,1623,1.242,1648,30,1.5,0.456,5.35E-05,0.99995
711628458,Attrited Customer,45,F,3,Graduate,Married,Less than $40K,Blue,31,4,1,0,8829,901,7928,0.825,1902,45,0.667,0.102,2.11E-05,0.99998
718943508,Attrited Customer,42,M,3,Unknown,Single,$80K - $120K,Blue,33,3,3,2,3714,2170,1544,0.524,1454,35,0.522,0.584,0.00020516,0.99979
770724558,Attrited Customer,42,M,2,College,Married,$60K - $80K,Blue,28,6,1,3,7340,0,7340,0.65,838,24,0.412,0,0.98902,0.01098
783561558,Attrited Customer,57,M,4,Post-Graduate,Married,$120K +,Blue,51,4,2,3,16952,0,16952,0.709,1918,61,0.649,0,0.00023623,0.99976
719309958,Attrited Customer,55,M,3,Doctorate,Single,$80K - $120K,Blue,35,4,1,3,20865,0,20865,0.881,837,25,0.667,0,0.99286,0.00714
788785083,Attrited Customer,44,F,3,College,Unknown,Less than $40K,Blue,25,6,3,2,3083,1040,2043,0.729,4311,78,0.56,0.337,0.00018146,0.99982
780481308,Attrited Customer,37,F,3,Graduate,Married,Unknown,Blue,24,3,2,2,10584,1550,9034,0.692,1567,33,0.32,0.146,0.00011811,0.99988
711757383,Attrited Customer,50,F,3,Unknown,Married,Less than $40K,Blue,42,4,1,2,2240,0,2240,0.668,1905,39,0.345,0,6.28E-05,0.99994
787550808,Attrited Customer,51,M,2,Graduate,Married,$40K - $60K,Blue,40,5,1,2,12240,1566,10674,0.539,1422,26,0.529,0.128,5.51E-05,0.99994
779863533,Attrited Customer,37,M,1,Graduate,Married,$80K - $120K,Blue,21,6,2,0,5120,0,5120,0.867,1680,32,0.778,0,3.94E-05,0.99996
714529233,Attrited Customer,36,F,2,Graduate,Married,Less than $40K,Blue,24,3,1,3,3124,1593,1531,0.869,1652,41,0.367,0.51,9.26E-05,0.99991
708177333,Attrited Customer,51,F,2,High School,Married,Less than $40K,Silver,36,5,3,0,11261,2485,8776,0.736,1158,26,0.857,0.221,5.83E-05,0.99994
812019933,Attrited Customer,65,M,1,Uneducated,Married,$40K - $60K,Blue,56,3,3,2,2468,2021,447,0.906,1797,46,0.586,0.819,0.0001736,0.99983
708557358,Attrited Customer,43,M,2,College,Married,$60K - $80K,Blue,28,4,2,3,22157,1355,20802,0.69,1911,55,0.571,0.061,0.00018612,0.99981
713580633,Attrited Customer,46,M,3,Graduate,Married,$40K - $60K,Blue,32,6,2,3,11477,0,11477,0.767,1260,27,0.688,0,0.00019864,0.9998
711466533,Attrited Customer,43,F,2,Graduate,Married,Less than $40K,Blue,33,5,2,2,3933,852,3081,0.433,1489,45,0.324,0.217,0.00011382,0.99989
802276683,Attrited Customer,56,M,3,Graduate,Married,$80K - $120K,Blue,50,3,3,3,8022,1372,6650,0.896,1794,31,1.385,0.171,0.0003139,0.99969
780913308,Attrited Customer,43,M,3,Unknown,Single,$60K - $80K,Blue,34,6,2,0,13771,2517,11254,0.501,1510,42,0.75,0.183,4.79E-05,0.99995
808897683,Attrited Customer,53,M,1,Graduate,Single,$80K - $120K,Blue,48,3,3,3,30271,1406,28865,1.336,3231,47,0.306,0.046,0.99649,0.00350838
719428308,Attrited Customer,50,M,2,High School,Unknown,$60K - $80K,Blue,41,6,2,2,3244,1762,1482,0.661,1274,32,1,0.543,0.00011065,0.99989
713010483,Attrited Customer,43,F,3,Graduate,Married,$40K - $60K,Blue,36,6,1,3,2936,2379,557,0.694,1572,57,0.676,0.81,9.61E-05,0.9999
717006333,Attrited Customer,54,M,3,High School,Married,$80K - $120K,Blue,36,6,1,2,1438.3,1133,305.3,0.759,1935,41,0.708,0.788,5.56E-05,0.99994
787621158,Attrited Customer,33,M,2,Unknown,Married,$60K - $80K,Blue,25,6,3,3,6242,491,5751,1.054,2187,59,0.405,0.079,0.00033251,0.99967
716924058,Attrited Customer,58,F,2,Uneducated,Married,$40K - $60K,Blue,49,3,1,3,6175,1166,5009,0.803,1417,25,0.25,0.189,9.52E-05,0.9999
720916683,Attrited Customer,41,M,3,Graduate,Single,$80K - $120K,Blue,26,4,3,2,11806,1811,9995,0.754,1465,31,0.476,0.153,0.00018665,0.99981
720923658,Attrited Customer,48,M,3,Post-Graduate,Single,$60K - $80K,Blue,39,5,2,2,4734,954,3780,0.6,1570,45,0.452,0.202,0.00013897,0.99986
712710708,Attrited Customer,55,M,2,High School,Single,$40K - $60K,Blue,36,5,2,0,6244,2517,3727,0.607,1445,40,0.29,0.403,4.08E-05,0.99996
718939083,Attrited Customer,54,F,2,Graduate,Married,Less than $40K,Blue,45,3,1,3,1438.3,306,1132.3,1.035,694,15,0.364,0.213,0.98932,0.01068
779519058,Attrited Customer,51,F,3,Post-Graduate,Divorced,Unknown,Platinum,34,3,1,2,34516,1578,32938,0.725,1929,40,0.481,0.046,0.00011683,0.99988
719085933,Attrited Customer,35,M,3,Graduate,Single,$80K - $120K,Blue,24,4,1,2,23561,864,22697,1.373,2447,64,1,0.037,5.72E-05,0.99994
715124958,Attrited Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue,36,5,2,3,24742,1676,23066,0.566,1306,31,0.55,0.068,0.00020424,0.9998
712979133,Attrited Customer,55,M,4,High School,Married,$80K - $120K,Blue,41,2,2,2,27560,900,26660,1.031,646,10,0.25,0.033,0.99146,0.00854
712006308,Attrited Customer,45,F,0,College,Divorced,Less than $40K,Blue,35,6,1,3,5923,1686,4237,0.702,1236,35,0.591,0.285,7.73E-05,0.99992
710801133,Attrited Customer,34,M,2,Uneducated,Married,$60K - $80K,Blue,36,6,1,2,8581,2326,6255,1.226,2513,63,0.615,0.271,5.66E-05,0.99994
712490283,Attrited Customer,55,F,4,Graduate,Married,$40K - $60K,Blue,41,4,3,3,3156,2517,639,1.516,2091,48,0.778,0.798,0.00031726,0.99968
720071583,Attrited Customer,48,F,2,Unknown,Married,Less than $40K,Blue,36,5,1,3,7151,800,6351,0.986,854,22,0.375,0.112,0.99028,0.00972
717958833,Attrited Customer,46,M,4,Graduate,Married,$60K - $80K,Blue,35,5,1,2,1535,700,835,2.282,1848,25,1.083,0.456,5.78E-05,0.99994
812420358,Attrited Customer,61,F,0,Graduate,Married,Less than $40K,Blue,56,3,3,3,2122,554,1568,0.857,949,17,0.133,0.261,0.99616,0.0038363
712370208,Attrited Customer,48,M,1,Uneducated,Unknown,$60K - $80K,Blue,35,3,2,2,17131,1213,15918,0.604,1371,37,0.423,0.071,0.00010985,0.99989
715940358,Attrited Customer,51,F,1,Graduate,Married,Less than $40K,Blue,42,6,2,2,5822,2387,3435,0.76,1804,49,0.75,0.41,0.00010684,0.99989
715041333,Attrited Customer,39,M,3,Doctorate,Married,$60K - $80K,Blue,29,3,1,3,3537,2517,1020,1.021,1605,43,0.344,0.712,0.0001391,0.99986
712797258,Attrited Customer,43,M,3,Graduate,Married,$120K +,Blue,33,3,1,3,34516,2129,32387,0.587,1463,38,0.583,0.062,9.61E-05,0.9999
769170558,Attrited Customer,53,M,3,Graduate,Single,$60K - $80K,Blue,47,6,4,3,16320,0,16320,0.757,1279,41,0.708,0,0.00037935,0.99962
715884858,Attrited Customer,38,M,2,High School,Married,$80K - $120K,Blue,36,5,3,3,2407,843,1564,1.008,1470,28,0.4,0.35,0.00029408,0.99971
796343058,Attrited Customer,49,F,2,High School,Single,Less than $40K,Blue,43,4,1,2,3538,0,3538,0.481,1265,38,0.462,0,5.35E-05,0.99995
783910008,Attrited Customer,37,F,0,Unknown,Married,Less than $40K,Blue,31,5,2,2,2684,1381,1303,0.794,2002,60,0.429,0.515,0.00010736,0.99989
718888308,Attrited Customer,53,M,3,Graduate,Single,$80K - $120K,Blue,36,4,3,2,34516,2517,31999,0.741,1475,33,0.833,0.073,0.00018665,0.99981
785114808,Attrited Customer,46,M,2,Post-Graduate,Single,$40K - $60K,Silver,40,4,2,2,15459,0,15459,0.789,1419,30,0.667,0,0.00012101,0.99988
709852908,Attrited Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,36,5,3,3,4307,0,4307,0.745,1628,37,0.542,0,0.00032275,0.99968
823528833,Attrited Customer,50,F,1,Unknown,Single,Less than $40K,Blue,46,4,2,3,2081,1235,846,1.485,1337,29,1.071,0.593,0.00019751,0.9998
719679858,Attrited Customer,58,F,2,Uneducated,Married,$40K - $60K,Blue,47,3,2,2,2848,1468,1380,0.517,1135,27,0.421,0.515,0.00011703,0.99988
827108583,Attrited Customer,55,M,3,High School,Single,$120K +,Blue,51,3,1,3,34516,1266,33250,0.846,1161,26,0.368,0.037,9.34E-05,0.99991
787833333,Attrited Customer,44,M,3,College,Unknown,$80K - $120K,Blue,35,6,1,2,6361,1292,5069,1.027,1571,38,0.52,0.203,5.56E-05,0.99994
719781183,Attrited Customer,57,M,4,High School,Married,$80K - $120K,Blue,38,4,1,3,15428,1553,13875,0.747,1916,40,0.538,0.101,9.44E-05,0.99991
710429358,Attrited Customer,57,M,1,High School,Married,$40K - $60K,Blue,48,5,1,3,2544,1927,617,0.939,1346,30,0.364,0.757,8.45E-05,0.99992
798792408,Attrited Customer,48,M,3,High School,Married,$80K - $120K,Blue,42,1,1,3,9959,0,9959,0.688,805,24,0.143,0,0.98941,0.01059
710280558,Attrited Customer,51,M,1,Graduate,Single,$60K - $80K,Blue,39,3,3,2,8796,2517,6279,0.492,1195,18,0.8,0.286,0.00016883,0.99983
809825358,Attrited Customer,53,F,3,Uneducated,Married,Less than $40K,Blue,48,6,1,3,3428,1566,1862,0.557,1155,34,0.545,0.457,9.88E-05,0.9999
714451833,Attrited Customer,45,F,1,Doctorate,Single,Less than $40K,Blue,36,6,2,2,1438.3,0,1438.3,0.597,1431,34,0.545,0,0.0001546,0.99985
713943783,Attrited Customer,41,M,4,Post-Graduate,Married,$60K - $80K,Blue,32,5,3,2,18001,906,17095,0.62,1194,25,0.471,0.05,0.00022196,0.99978
710706558,Attrited Customer,51,F,4,Graduate,Single,Less than $40K,Blue,42,3,1,3,2680,1753,927,0.32,1154,33,0.571,0.654,9.72E-05,0.9999
713620308,Attrited Customer,46,F,2,High School,Married,Less than $40K,Blue,35,6,4,3,4675,1734,2941,0.413,1232,34,0.545,0.371,0.00035539,0.99964
813453408,Attrited Customer,40,F,5,College,Married,Less than $40K,Blue,35,3,1,3,2448,1693,755,0.502,1269,30,0.875,0.692,9.30E-05,0.99991
818248383,Attrited Customer,33,M,2,Doctorate,Married,$60K - $80K,Blue,28,3,3,3,4049,0,4049,0.898,1742,35,1.5,0,0.00043772,0.99956
780106908,Attrited Customer,53,M,1,High School,Single,$80K - $120K,Blue,38,6,2,2,8154,996,7158,0.594,1379,26,1,0.122,0.00010386,0.9999
708938508,Attrited Customer,63,M,1,High School,Married,$40K - $60K,Blue,36,5,3,2,4559,1571,2988,1.441,1870,35,0.842,0.345,0.00016413,0.99984
709671708,Attrited Customer,61,M,0,Uneducated,Single,$80K - $120K,Blue,36,4,2,1,19354,984,18370,0.956,1207,32,0.684,0.051,6.06E-05,0.99994
711204483,Attrited Customer,56,M,4,High School,Married,$60K - $80K,Blue,46,3,3,3,2340,1930,410,0.987,781,15,0.364,0.825,0.99677,0.00323086
801728658,Attrited Customer,53,M,2,Graduate,Single,$60K - $80K,Blue,47,6,3,0,13848,1389,12459,1.178,1773,38,0.407,0.1,6.64E-05,0.99993
713945883,Attrited Customer,62,F,2,Graduate,Married,Less than $40K,Blue,52,4,2,2,2490,513,1977,0.678,864,20,0.333,0.206,0.99129,0.00871
779558733,Attrited Customer,50,F,4,Unknown,Married,Unknown,Silver,36,6,1,2,32156,1791,30365,0.906,1559,39,1.167,0.056,5.74E-05,0.99994
788370258,Attrited Customer,37,M,4,Graduate,Married,$60K - $80K,Blue,30,5,3,2,2578,2517,61,0.896,1830,64,0.524,0.976,0.00018864,0.99981
714927333,Attrited Customer,62,F,0,Graduate,Married,Unknown,Blue,52,6,3,2,9050,1538,7512,0.77,1542,43,0.654,0.17,0.00015435,0.99985
710383158,Attrited Customer,49,M,3,Uneducated,Single,$80K - $120K,Silver,41,4,1,2,34516,0,34516,0.499,1506,47,0.516,0,5.31E-05,0.99995
798007308,Attrited Customer,57,F,3,High School,Married,Unknown,Blue,51,6,1,0,8362,0,8362,0.528,1175,41,0.464,0,2.05E-05,0.99998
711768858,Attrited Customer,55,M,2,High School,Married,$80K - $120K,Blue,36,3,2,3,6514,2258,4256,0.785,1383,20,1.857,0.347,0.0001861,0.99981
714888633,Attrited Customer,50,M,1,Graduate,Married,$80K - $120K,Blue,42,3,3,4,4051,1183,2868,0.794,1837,57,0.629,0.292,0.00048435,0.99952
712650333,Attrited Customer,48,M,3,College,Married,$60K - $80K,Blue,37,3,3,2,11959,1665,10294,0.675,1191,40,0.481,0.139,0.00018146,0.99982
719945433,Attrited Customer,60,F,1,Uneducated,Divorced,$40K - $60K,Blue,48,3,2,2,2070,0,2070,0.708,1793,53,0.963,0,0.00010985,0.99989
720310458,Attrited Customer,46,M,1,Unknown,Single,$120K +,Blue,32,5,2,1,11840,1295,10545,0.84,1560,49,0.4,0.109,7.08E-05,0.99993
718344033,Attrited Customer,47,M,2,College,Married,$120K +,Blue,35,4,3,2,3636,1010,2626,0.596,1564,59,0.686,0.278,0.00017488,0.99983
715442958,Attrited Customer,54,M,2,Uneducated,Married,$60K - $80K,Blue,36,3,3,3,11067,2517,8550,1.048,1843,38,1.235,0.227,0.00031104,0.99969
780326883,Attrited Customer,53,M,2,Doctorate,Married,$60K - $80K,Blue,40,3,3,3,11262,1435,9827,0.735,2165,61,0.649,0.127,0.00043772,0.99956
711157833,Attrited Customer,56,F,3,Graduate,Single,$40K - $60K,Blue,36,4,1,0,5108,1656,3452,0.711,1631,41,0.323,0.324,2.11E-05,0.99998
719704308,Attrited Customer,56,F,4,High School,Married,$40K - $60K,Blue,36,5,1,1,2072,1543,529,0.486,1265,32,0.391,0.745,3.39E-05,0.99997
708772308,Attrited Customer,41,M,3,Uneducated,Married,$80K - $120K,Blue,24,4,3,3,4119,1656,2463,0.561,1455,35,0.667,0.402,0.00032275,0.99968
817663908,Attrited Customer,60,F,1,Graduate,Married,$40K - $60K,Blue,42,5,3,3,5903,1335,4568,0.914,1137,27,0.929,0.226,0.00028395,0.99972
780054258,Attrited Customer,40,M,5,Graduate,Unknown,$40K - $60K,Blue,25,6,2,3,7860,541,7319,0.764,1367,35,0.75,0.069,0.00019764,0.9998
709990983,Attrited Customer,49,F,3,Post-Graduate,Married,$40K - $60K,Blue,36,6,2,2,5918,842,5076,0.56,1292,26,0.733,0.142,0.00013897,0.99986
818045958,Attrited Customer,46,M,4,Graduate,Single,$40K - $60K,Blue,41,5,3,2,6741,1745,4996,0.559,1682,46,0.438,0.259,0.00018864,0.99981
716380683,Attrited Customer,36,F,3,High School,Married,Less than $40K,Blue,36,6,1,2,3880,1542,2338,1.015,1598,39,0.5,0.397,5.56E-05,0.99994
787480158,Attrited Customer,57,F,2,Unknown,Married,Less than $40K,Blue,45,4,2,0,2494,1639,855,0.858,1555,39,0.625,0.657,4.62E-05,0.99995
778461408,Attrited Customer,38,M,1,High School,Married,$80K - $120K,Blue,23,4,3,2,22149,987,21162,1.633,2409,36,0.8,0.045,0.00016413,0.99984
713861733,Attrited Customer,50,M,3,Graduate,Divorced,$80K - $120K,Blue,36,4,3,1,34516,1542,32974,0.869,1770,65,0.585,0.045,0.00011256,0.99989
789291633,Attrited Customer,62,M,0,Graduate,Married,$60K - $80K,Blue,51,3,2,0,5450,967,4483,0.701,1526,45,0.8,0.177,3.60E-05,0.99996
789513858,Attrited Customer,43,M,3,Unknown,Married,$40K - $60K,Blue,35,2,2,3,1438.3,0,1438.3,0.694,891,28,0.4,0,0.99544,0.00455805
778357458,Attrited Customer,44,F,5,Unknown,Single,Less than $40K,Blue,24,4,3,3,2003,1224,779,0.646,1756,42,0.355,0.611,0.00034328,0.99966
718325883,Attrited Customer,39,M,2,Uneducated,Single,$40K - $60K,Blue,32,6,3,2,7723,1902,5821,1.181,1241,22,1,0.246,0.00018494,0.99982
720344658,Attrited Customer,38,M,2,College,Married,$80K - $120K,Blue,23,4,1,1,18226,1847,16379,0.845,1681,43,0.87,0.101,3.23E-05,0.99997
